YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,Capital,Region,Direction,LocationCategory,CalandarYear
2019-Q1,G2019,1/1/2019,Q1,1108,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2019
2019-Q1,G2019,1/1/2019,Q1,588,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2019
2019-Q1,G2019,1/1/2019,Q1,120,3,High,Corse,Ajaccio,Corse,South,R,2019
2019-Q1,G2019,1/1/2019,Q1,76,2,Medium,Martinique,Fort-de-France,Nil,Nil,C,2019
2019-Q1,G2019,1/1/2019,Q1,270,4,VeryHigh,LaRéunion,Saint-Denis,Nil,Nil,C,2019
2019-Q1,G2019,1/1/2019,Q1,57,2,Medium,Guadeloupe,Basse-Terre,Nil,Nil,C,2019
2020-Q1,G2020,1/1/2019,Q1,23,1,Low,FrenchGuiana,Cayenne,Nil,Nil,C,2019
2019-Q1,G2019,1/1/2019,Q1,0,1,Low,FrenchTeritories,Nil,Nil,Nil,C,2019
2020-Q1,G2020,1/1/2020,Q1,28,1,Low,Ariège,Foix,Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,45,2,Medium,Cher,Bourges,Centre-ValdeLoire,Central,D,2020
2020-Q1,G2020,1/1/2020,Q1,63,2,Medium,Côtes-d'Armor,SaintBrieuc,Bretagne,NorthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,68,2,Medium,Dordogne,"	Périgueux",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,67,2,Medium,Doubs,"	Besançon",Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,77,2,Medium,Drôme,Valence,Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,28,1,Low,Gers,"	Auch",Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,41,1,Low,Haute-Corse,"	Bastia",Corse,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,31,1,Low,Hautes-Pyrénées,Tarbes,Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,209,4,VeryHigh,Hauts-de-Seine,Nanterre,Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,105,3,High,Ille-et-Vilaine,"	Rennes",Bretagne,NorthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,79,2,Medium,Indre-et-Loire,"	Tours",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,52,2,Medium,Jura,LonsleSaunier,Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,63,2,Medium,Landes,MontdeMarsan,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,159,3,High,Loire-Atlantique,"	Nantes",PaysdelaLoire,West,D,2020
2020-Q1,G2020,1/1/2020,Q1,18,1,Low,Lot,"	Cahors",Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,47,2,Medium,Lot-et-Garonne,"	Agen",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,75,2,Medium,Meurthe-et-Moselle,Nancy,GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,93,2,Medium,Pyrénées-Orientales,"	Perpignan",Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,58,2,Medium,Saône-et-Loire,Macon,Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,93,2,Medium,Savoie,"	Savoie",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,99,3,High,Ain,BourgenBresse,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,88,2,Medium,Aisne,Laon,Hauts-de-France,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,34,1,Low,Allier,Vichy,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,13,1,Low,Alpes-de-Haute-Provence,Digne,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,344,4,VeryHigh,Alpes-Maritimes,Nice,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,32,1,Low,Ardèche,Privas,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,46,2,Medium,Ardennes,"	Charleville-Mézièes",GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,36,1,Low,Aube,Troyes,GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,42,1,Low,Aude,Carcassonne,Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,24,1,Low,Aveyron,Rodez,Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,154,3,High,Bas-Rhin,Strasbourg,GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,419,4,VeryHigh,Bouches-du-Rhône,Marseille,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,81,2,Medium,Calvados,Caen,Normandie,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,13,1,Low,Cantal,Aurillac,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,44,1,Low,Charente,Angoulême,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,83,2,Medium,Charente-Maritime,LaRochelle,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,29,1,Low,Corrèze,Brive,Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,34,1,Low,Corse-du-Sud,"	Ajaccio",Corse,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,63,2,Medium,Côte-d'Or,"	Dijon",Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,15,1,Low,Creuse,"	Guéret",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,42,1,Low,Deux-Sèvres,"	Niort",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,221,4,VeryHigh,Essonne,"	Evry",Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,103,3,High,Eure,"	Evreux",Normandie,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,57,2,Medium,Eure-et-Loir,Chartres,Centre-ValdeLoire,Central,D,2020
2020-Q1,G2020,1/1/2020,Q1,136,3,High,Finistère,"	Brest",Bretagne,NorthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,112,3,High,Gard,"	Nîmes",Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,301,4,VeryHigh,Gironde,"	Bordeaux",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,109,3,High,Haut-Rhin,Colmar,GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,183,3,High,Haute-Garonne,Toulouse,Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,15,1,Low,Haute-Loire,"	LePuy",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,19,1,Low,Haute-Marne,Chaumont,GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,24,1,Low,Haute-Saône,Vesol,Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,93,2,Medium,Haute-Savoie,Annecy,Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,26,1,Low,Hautes-Alpes,Gap,Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,219,4,VeryHigh,Hérault,Montpellier,Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,28,1,Low,Indre,Châteauroux,Centre-ValdeLoire,Central,D,2020
2020-Q1,G2020,1/1/2020,Q1,192,3,High,Isère,"	Grenoble",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,43,1,Low,Loir-et-Cher,"	Blois",Centre-ValdeLoire,Central,D,2020
2020-Q1,G2020,1/1/2020,Q1,130,3,High,Loire,"	SaintEtienne",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,99,3,High,Loiret,"	Orléans",Centre-ValdeLoire,Central,D,2020
2020-Q1,G2020,1/1/2020,Q1,11,1,Low,Lozère,"	Mende",Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,73,2,Medium,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2020
2020-Q1,G2020,1/1/2020,Q1,68,2,Medium,Manche,"	Saint-Lô",Normandie,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,89,2,Medium,Marne,"	Reims",GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,34,1,Low,Mayenne,"	Laval",PaysdelaLoire,West,D,2020
2020-Q1,G2020,1/1/2020,Q1,23,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,127,3,High,Morbihan,"	Vannes",Bretagne,NorthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,127,3,High,Moselle,"	Metz",GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,24,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,394,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,125,3,High,Oise,"	Beauvais",Hauts-de-France,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,60,2,Medium,Orne,"	Alençon",Normandie,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,700,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,189,3,High,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,82,2,Medium,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,124,3,High,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,360,4,VeryHigh,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,81,2,Medium,Sarthe,LeMans,PaysdelaLoire,West,D,2020
2020-Q1,G2020,1/1/2020,Q1,234,4,VeryHigh,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,160,3,High,Seine-Maritime,"	Rouen",Normandie,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,529,4,VeryHigh,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,70,2,Medium,Somme,"	Amiens",Hauts-de-France,North,D,2020
2020-Q1,G2020,1/1/2020,Q1,46,2,Medium,Tarn,"	Albi",Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,43,1,Low,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2020
2020-Q1,G2020,1/1/2020,Q1,41,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,216,4,VeryHigh,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,195,3,High,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,160,3,High,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,123,3,High,Vaucluse,"	Avignon",Provence-Alpes-Côted'Azur,SouthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,82,2,Medium,Vendée,"	LaRochesurYon",PaysdelaLoire,West,D,2020
2020-Q1,G2020,1/1/2020,Q1,40,1,Low,Vienne,"Poitiers	",Nouvelle-Aquitaine,SouthWest,D,2020
2020-Q1,G2020,1/1/2020,Q1,47,2,Medium,Vosges,"	Epinal",GrandEst,NorthEast,D,2020
2020-Q1,G2020,1/1/2020,Q1,105,3,High,Yonne,"	Auxerre",Bourgogne-Franche-Comté,East,D,2020
2020-Q1,G2020,1/1/2020,Q1,191,3,High,Yvelines,"	Versailles",Île-de-France,NorthCentral,D,2020
2020-Q1,G2020,1/1/2020,Q1,866,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2020
2020-Q1,G2020,1/1/2020,Q1,725,4,VeryHigh,GrandEst,Strasbourg,GrandEst,NorthEast,R,2020
2020-Q1,G2020,1/1/2020,Q1,2495,4,VeryHigh,Île-de-France,Paris,Île-de-France,NorthCentral,R,2020
2020-Q1,G2020,1/1/2020,Q1,1220,4,VeryHigh,Auvergne-Rhône-Alpes,Clermont-Ferrand,Auvergne-Rhône-Alpes,SouthEast,R,2020
2020-Q1,G2020,1/1/2020,Q1,472,4,VeryHigh,Normandie,Rouen,Normandie,North,R,2020
2020-Q1,G2020,1/1/2020,Q1,75,2,Medium,Corse,Ajaccio,Corse,South,R,2020
2020-Q1,G2020,1/1/2020,Q1,429,4,VeryHigh,PaysdelaLoire,Nantes,PaysdelaLoire,West,R,2020
2020-Q1,G2020,1/1/2020,Q1,454,4,VeryHigh,Bourgogne-Frenche-Comté,"	Dijon",Bourgogne-Franche-Comté,East,R,2020
2020-Q1,G2020,1/1/2020,Q1,1085,4,VeryHigh,Provence-Alpes-Côted'Azur,Marseille,Provence-Alpes-Côted'Azur,SouthEast,R,2020
2020-Q1,G2020,1/1/2020,Q1,431,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2020
2020-Q1,G2020,1/1/2020,Q1,852,4,VeryHigh,Occitanie,Toulouse,Occitanie,South,R,2020
2020-Q1,G2020,1/1/2020,Q1,351,4,VeryHigh,Centre-ValdeLoire,Orleans,Centre-ValdeLoire,Central,R,2020
2020-Q1,G2020,1/1/2020,Q1,933,4,VeryHigh,Nouvelle-Aquitaine,Bordeaux,Nouvelle-Aquitaine,SouthWest,R,2020
2020-Q1,G2020,1/1/2020,Q1,73,2,Medium,Martinique,Fort-de-France,Nil,Nil,C,2020
2020-Q1,G2020,1/1/2020,Q1,26,1,Low,Guadeloupe,Basse-Terre,Nil,Nil,C,2020
2020-Q1,G2020,1/1/2020,Q1,98,3,High,LaRéunion,Saint-Denis,Nil,Nil,C,2020
2021-Q1,G2021,1/1/2020,Q1,18,1,Low,FrenchGuiana,Cayenne,Nil,Nil,C,2020
2020-Q1,G2020,1/1/2020,Q1,0,1,Low,FrenchTeritories,Nil,Nil,Nil,C,2020
2021-Q1,G2021,1/1/2021,Q1,12,1,Low,Ariège,Foix,Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,31,1,Low,Cher,Bourges,Centre-ValdeLoire,Central,D,2021
2021-Q1,G2021,1/1/2021,Q1,41,1,Low,Côtes-d'Armor,SaintBrieuc,Bretagne,NorthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,38,1,Low,Dordogne,"	Périgueux",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,56,2,Medium,Doubs,"	Besançon",Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,55,2,Medium,Drôme,Valence,Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,23,1,Low,Gers,"	Auch",Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,26,1,Low,Haute-Corse,"	Bastia",Corse,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,11,1,Low,Hautes-Pyrénées,Tarbes,Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,135,3,High,Hauts-de-Seine,Nanterre,Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,86,2,Medium,Ille-et-Vilaine,"	Rennes",Bretagne,NorthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,71,2,Medium,Indre-et-Loire,"	Tours",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,22,1,Low,Jura,LonsleSaunier,Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,42,1,Low,Landes,MontdeMarsan,Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,137,3,High,Loire-Atlantique,"	Nantes",PaysdelaLoire,West,D,2021
2021-Q1,G2021,1/1/2021,Q1,15,1,Low,Lot,"	Cahors",Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,31,1,Low,Lot-et-Garonne,"	Agen",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,48,2,Medium,Meurthe-et-Moselle,Nancy,GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,68,2,Medium,Pyrénées-Orientales,"	Perpignan",Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,64,2,Medium,Saône-et-Loire,Macon,Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,68,2,Medium,Savoie,"	Savoie",Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,52,2,Medium,Ain,BourgenBresse,Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,52,2,Medium,Aisne,Laon,Hauts-de-France,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,40,1,Low,Allier,Vichy,Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,6,1,Low,Alpes-de-Haute-Provence,Digne,Provence-Alpes-Côted'Azur,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,234,4,VeryHigh,Alpes-Maritimes,Nice,Provence-Alpes-Côted'Azur,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,23,1,Low,Ardèche,Privas,Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,23,1,Low,Ardennes,"	Charleville-Mézièes",GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,18,1,Low,Aube,Troyes,GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,36,1,Low,Aude,Carcassonne,Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,18,1,Low,Aveyron,Rodez,Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,135,3,High,Bas-Rhin,Strasbourg,GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,290,4,VeryHigh,Bouches-du-Rhône,Marseille,Provence-Alpes-Côted'Azur,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,48,2,Medium,Calvados,Caen,Normandie,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,8,1,Low,Cantal,Aurillac,Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,33,1,Low,Charente,Angoulême,Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,62,2,Medium,Charente-Maritime,LaRochelle,Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,24,1,Low,Corrèze,Brive,Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,16,1,Low,Corse-du-Sud,"	Ajaccio",Corse,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,45,2,Medium,Côte-d'Or,"	Dijon",Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,8,1,Low,Creuse,"	Guéret",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,30,1,Low,Deux-Sèvres,"	Niort",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,150,3,High,Essonne,"	Evry",Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,48,2,Medium,Eure,"	Evreux",Normandie,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,49,2,Medium,Eure-et-Loir,Chartres,Centre-ValdeLoire,Central,D,2021
2021-Q1,G2021,1/1/2021,Q1,61,2,Medium,Finistère,"	Brest",Bretagne,NorthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,72,2,Medium,Gard,"	Nîmes",Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,208,3,High,Gironde,"	Bordeaux",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,87,2,Medium,Haut-Rhin,Colmar,GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,123,3,High,Haute-Garonne,Toulouse,Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,18,1,Low,Haute-Loire,"	LePuy",Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,14,1,Low,Haute-Marne,Chaumont,GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,17,1,Low,Haute-Saône,Vesol,Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,78,2,Medium,Haute-Savoie,Annecy,Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,21,1,Low,Hautes-Alpes,Gap,Provence-Alpes-Côted'Azur,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,167,3,High,Hérault,Montpellier,Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,20,1,Low,Indre,Châteauroux,Centre-ValdeLoire,Central,D,2021
2021-Q1,G2021,1/1/2021,Q1,147,3,High,Isère,"	Grenoble",Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,37,1,Low,Loir-et-Cher,"	Blois",Centre-ValdeLoire,Central,D,2021
2021-Q1,G2021,1/1/2021,Q1,70,2,Medium,Loire,"	SaintEtienne",Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,71,2,Medium,Loiret,"	Orléans",Centre-ValdeLoire,Central,D,2021
2021-Q1,G2021,1/1/2021,Q1,8,1,Low,Lozère,"	Mende",Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,64,2,Medium,Maine-et-Loire,"	Angers",PaysdelaLoire,West,D,2021
2021-Q1,G2021,1/1/2021,Q1,44,1,Low,Manche,"	Saint-Lô",Normandie,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,63,2,Medium,Marne,"	Reims",GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,25,1,Low,Mayenne,"	Laval",PaysdelaLoire,West,D,2021
2021-Q1,G2021,1/1/2021,Q1,15,1,Low,Meuse,"	BarleDuc",GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,76,2,Medium,Morbihan,"	Vannes",Bretagne,NorthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,117,3,High,Moselle,"	Metz",GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,17,1,Low,Nièvre,"	Nevers",Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,236,4,VeryHigh,Nord,"	Lille",Hauts-de-France,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,55,2,Medium,Oise,"	Beauvais",Hauts-de-France,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,21,1,Low,Orne,"	Alençon",Normandie,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,618,4,VeryHigh,Paris,Paris,Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,124,3,High,Pas-de-Calais,"	Arras",Hauts-de-France,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,59,2,Medium,Puy-de-Dôme,"	Clermont-Ferrand",Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,77,2,Medium,Pyrénées-Atlantiques,"	Pau",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,212,4,VeryHigh,Rhône,"	Lyon",Auvergne-Rhône-Alpes,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,47,2,Medium,Sarthe,LeMans,PaysdelaLoire,West,D,2021
2021-Q1,G2021,1/1/2021,Q1,196,3,High,Seine-et-Marne,"	Melun",Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,99,3,High,Seine-Maritime,"	Rouen",Normandie,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,374,4,VeryHigh,Seine-Saint-Denis,"	Bobigny",Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,28,1,Low,Somme,"	Amiens",Hauts-de-France,North,D,2021
2021-Q1,G2021,1/1/2021,Q1,30,1,Low,Tarn,"	Albi",Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,30,1,Low,Tarn-et-Garonne,"		Montauban",Occitanie,South,D,2021
2021-Q1,G2021,1/1/2021,Q1,9,1,Low,TerritoiredeBelfort,"	Belfort",Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,149,3,High,Val-d'Oise,Pontoise,Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,144,3,High,Val-de-Marne,"	Créteil",Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,150,3,High,Var,"	Toulon",Provence-Alpes-Côted'Azur,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,101,3,High,Vaucluse,"	Avignon",Provence-Alpes-Côted'Azur,SouthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,43,1,Low,Vendée,"	LaRochesurYon",PaysdelaLoire,West,D,2021
2021-Q1,G2021,1/1/2021,Q1,25,1,Low,Vienne,"Poitiers	",Nouvelle-Aquitaine,SouthWest,D,2021
2021-Q1,G2021,1/1/2021,Q1,33,1,Low,Vosges,"	Epinal",GrandEst,NorthEast,D,2021
2021-Q1,G2021,1/1/2021,Q1,23,1,Low,Yonne,"	Auxerre",Bourgogne-Franche-Comté,East,D,2021
2021-Q1,G2021,1/1/2021,Q1,97,3,High,Yvelines,"	Versailles",Île-de-France,NorthCentral,D,2021
2021-Q1,G2021,1/1/2021,Q1,553,4,VeryHigh,GrandEst,Strasbourg,GrandEst,NorthEast,R,2021
2021-Q1,G2021,1/1/2021,Q1,229,4,VeryHigh,Bourgogne-Frenche-Comté,"	Dijon",Bourgogne-Franche-Comté,East,R,2021
2021-Q1,G2021,1/1/2021,Q1,264,4,VeryHigh,Bretagne,Rennes,Bretagne,NorthWest,R,2021
2021-Q1,G2021,1/1/2021,Q1,279,4,VeryHigh,Centre-ValdeLoire,Orleans,Centre-ValdeLoire,Central,R,2021
2021-Q1,G2021,1/1/2021,Q1,495,4,VeryHigh,Hauts-de-France,Lille,Hauts-de-France,North,R,2021
